pc11_s_id,pc11_d_id,pc11_sd_id,pc11_tv_id,state_name,district_n,subdistric,village_na,place_name,tot_p,p_sc,p_st
20,369,2746,378528,jharkhand,saraikela kharsawan,kuchai,barasegoi,barasegoi,749,0,668
20,369,2746,378529,jharkhand,saraikela kharsawan,kuchai,chotasegoi,chotasegoi,1142,0,1014
20,369,2746,378530,jharkhand,saraikela kharsawan,kuchai,karalor,karalor,145,0,144
20,369,2746,378531,jharkhand,saraikela kharsawan,kuchai,chotabandi,chotabandi,663,1,558
20,369,2746,378532,jharkhand,saraikela kharsawan,kuchai,bara bandi,bara bandi,569,1,499
20,369,2746,378533,jharkhand,saraikela kharsawan,kuchai,gumpu,gumpu,42,0,42
20,369,2746,378534,jharkhand,saraikela kharsawan,kuchai,champad,champad,479,0,479
20,369,2746,378535,jharkhand,saraikela kharsawan,kuchai,ichahatu,ichahatu,281,0,267
20,369,2746,378536,jharkhand,saraikela kharsawan,kuchai,jamdah,jamdah,199,26,155
20,369,2746,378537,jharkhand,saraikela kharsawan,kuchai,todangdih,todangdih,364,44,103
20,369,2746,378538,jharkhand,saraikela kharsawan,kuchai,kuchai,kuchai,1315,30,1068
20,369,2746,378539,jharkhand,saraikela kharsawan,kuchai,bhurkunda,bhurkunda,1244,13,1117
20,369,2746,378540,jharkhand,saraikela kharsawan,kuchai,rengsa,rengsa,282,0,282
20,369,2746,378541,jharkhand,saraikela kharsawan,kuchai,dango,dango,669,0,604
20,369,2746,378542,jharkhand,saraikela kharsawan,kuchai,regadih,regadih,364,0,363
20,369,2746,378543,jharkhand,saraikela kharsawan,kuchai,maranghatu,maranghatu,1688,40,972
20,369,2746,378544,jharkhand,saraikela kharsawan,kuchai,ruchab,ruchab,1100,13,803
20,369,2746,378545,jharkhand,saraikela kharsawan,kuchai,puniburi,puniburi,630,0,630
20,369,2746,378546,jharkhand,saraikela kharsawan,kuchai,damodiri,damodiri,396,0,383
20,369,2746,378547,jharkhand,saraikela kharsawan,kuchai,jora sarjam,jora sarjam,319,16,194
20,369,2746,378548,jharkhand,saraikela kharsawan,kuchai,kar kata,kar kata,216,0,215
20,369,2746,378549,jharkhand,saraikela kharsawan,kuchai,beyang,beyang,372,0,339
20,369,2746,378550,jharkhand,saraikela kharsawan,kuchai,lapta,lapta,396,0,380
20,369,2746,378551,jharkhand,saraikela kharsawan,kuchai,kundiamarcha,kundiamarcha,524,0,518
20,369,2746,378552,jharkhand,saraikela kharsawan,kuchai,lapsa,lapsa,321,7,305
20,369,2746,378553,jharkhand,saraikela kharsawan,kuchai,ramaisal,ramaisal,524,0,267
20,369,2746,378554,jharkhand,saraikela kharsawan,kuchai,jowajanjir,jowajanjir,562,0,419
20,369,2746,378555,jharkhand,saraikela kharsawan,kuchai,gogamacha,gogamacha,232,0,218
20,369,2746,378556,jharkhand,saraikela kharsawan,kuchai,surabera,surabera,636,0,441
20,369,2746,378557,jharkhand,saraikela kharsawan,kuchai,jugidih,jugidih,578,0,271
20,369,2746,378558,jharkhand,saraikela kharsawan,kuchai,pagaridih,pagaridih,568,0,454
20,369,2746,378559,jharkhand,saraikela kharsawan,kuchai,galudih urf narandhara,galudih urf narandhara,502,0,389
20,369,2746,378560,jharkhand,saraikela kharsawan,kuchai,regadih,regadih,526,0,442
20,369,2746,378561,jharkhand,saraikela kharsawan,kuchai,patulpir,patulpir,536,0,512
20,369,2746,378562,jharkhand,saraikela kharsawan,kuchai,barachakri,barachakri,963,8,820
20,369,2746,378563,jharkhand,saraikela kharsawan,kuchai,mundadeo,mundadeo,839,3,285
20,369,2746,378564,jharkhand,saraikela kharsawan,kuchai,gumdadih,gumdadih,233,0,212
20,369,2746,378565,jharkhand,saraikela kharsawan,kuchai,pandakata,pandakata,1238,0,798
20,369,2746,378566,jharkhand,saraikela kharsawan,kuchai,chirudih,chirudih,422,9,383
20,369,2746,378567,jharkhand,saraikela kharsawan,kuchai,kalaidih,kalaidih,342,0,66
20,369,2746,378568,jharkhand,saraikela kharsawan,kuchai,durusai,durusai,512,0,200
20,369,2746,378569,jharkhand,saraikela kharsawan,kuchai,kunjadih,kunjadih,981,22,443
20,369,2746,378570,jharkhand,saraikela kharsawan,kuchai,chota chakri,chota chakri,382,0,306
20,369,2746,378571,jharkhand,saraikela kharsawan,kuchai,paralbadi,paralbadi,524,0,9
20,369,2746,378572,jharkhand,saraikela kharsawan,kuchai,rurunglohar,rurunglohar,164,0,70
20,369,2746,378573,jharkhand,saraikela kharsawan,kuchai,bangurdih,bangurdih,409,0,261
20,369,2746,378575,jharkhand,saraikela kharsawan,kuchai,gopidih,gopidih,546,0,375
20,369,2746,378576,jharkhand,saraikela kharsawan,kuchai,noagaon,noagaon,1013,0,651
20,369,2746,378577,jharkhand,saraikela kharsawan,kuchai,bandolohar,bandolohar,1793,64,918
20,369,2746,378578,jharkhand,saraikela kharsawan,kuchai,tilopada,tilopada,506,0,433
20,369,2746,378579,jharkhand,saraikela kharsawan,kuchai,dukhiadih,dukhiadih,234,0,232
20,369,2746,378580,jharkhand,saraikela kharsawan,kuchai,samudih,samudih,193,0,192
20,369,2746,378581,jharkhand,saraikela kharsawan,kuchai,mangudih,mangudih,868,0,607
20,369,2746,378582,jharkhand,saraikela kharsawan,kuchai,jilingda,jilingda,907,2,886
20,369,2746,378583,jharkhand,saraikela kharsawan,kuchai,aruwan,aruwan,2404,240,1194
20,369,2746,378584,jharkhand,saraikela kharsawan,kuchai,doro,doro,824,95,0
20,369,2746,378585,jharkhand,saraikela kharsawan,kuchai,dhadkidih,dhadkidih,246,0,104
20,369,2746,378586,jharkhand,saraikela kharsawan,kuchai,siringda,siringda,1641,61,932
20,369,2746,378587,jharkhand,saraikela kharsawan,kuchai,raisindri pahar,raisindri pahar,763,0,681
20,369,2746,378588,jharkhand,saraikela kharsawan,kuchai,rochda,rochda,28,0,28
20,369,2746,378589,jharkhand,saraikela kharsawan,kuchai,ichadih,ichadih,562,0,544
20,369,2746,378590,jharkhand,saraikela kharsawan,kuchai,salaidih,salaidih,101,0,84
20,369,2746,378591,jharkhand,saraikela kharsawan,kuchai,janlongboredih,janlongboredih,912,0,880
20,369,2746,378592,jharkhand,saraikela kharsawan,kuchai,kudadih,kudadih,570,0,568
20,369,2746,378593,jharkhand,saraikela kharsawan,kuchai,badu,badu,59,0,59
20,369,2746,378594,jharkhand,saraikela kharsawan,kuchai,meromjanga,meromjanga,1086,2,969
20,369,2746,378595,jharkhand,saraikela kharsawan,kuchai,gomiadih,gomiadih,1005,0,987
20,369,2746,378596,jharkhand,saraikela kharsawan,kuchai,hatuabera,hatuabera,246,0,244
20,369,2746,378597,jharkhand,saraikela kharsawan,kuchai,kareranga,kareranga,553,0,545
20,369,2746,378598,jharkhand,saraikela kharsawan,kuchai,korwadih,korwadih,142,0,140
20,369,2746,378599,jharkhand,saraikela kharsawan,kuchai,baruhatu,baruhatu,2061,87,1827
20,369,2746,378600,jharkhand,saraikela kharsawan,kuchai,torangdih,torangdih,276,0,276
20,369,2746,378601,jharkhand,saraikela kharsawan,kuchai,jogohatu,jogohatu,1650,29,783
20,369,2746,378602,jharkhand,saraikela kharsawan,kuchai,sursi,sursi,1300,10,1086
20,369,2746,378603,jharkhand,saraikela kharsawan,kuchai,sasokara,sasokara,505,0,502
20,369,2746,378604,jharkhand,saraikela kharsawan,kuchai,bijar,bijar,1032,47,850
20,369,2746,378605,jharkhand,saraikela kharsawan,kuchai,dhunadih,dhunadih,1337,7,1132
20,369,2746,378606,jharkhand,saraikela kharsawan,kuchai,dalbhanga,dalbhanga,1295,18,1174
20,369,2746,378607,jharkhand,saraikela kharsawan,kuchai,para,para,262,0,259
20,369,2746,378608,jharkhand,saraikela kharsawan,kuchai,bonodih,bonodih,325,0,321
20,369,2746,378609,jharkhand,saraikela kharsawan,kuchai,desma pahar,desma pahar,346,0,336
20,369,2746,378610,jharkhand,saraikela kharsawan,kuchai,siadih,siadih,1258,0,1184
20,369,2746,378611,jharkhand,saraikela kharsawan,kuchai,mutugura,mutugura,1305,0,1286
20,369,2746,378612,jharkhand,saraikela kharsawan,kuchai,rugudih,rugudih,1781,0,1570
20,369,2746,378613,jharkhand,saraikela kharsawan,kuchai,ramdih,ramdih,244,0,226
20,369,2746,378614,jharkhand,saraikela kharsawan,kuchai,taramba,taramba,378,0,362
20,369,2746,378615,jharkhand,saraikela kharsawan,kuchai,atra,atra,577,25,547
20,369,2746,378616,jharkhand,saraikela kharsawan,kuchai,punisir,punisir,209,0,180
20,369,2746,378617,jharkhand,saraikela kharsawan,kuchai,gelua,gelua,666,0,629
20,369,2746,378618,jharkhand,saraikela kharsawan,kuchai,basgutu,basgutu,203,0,202
20,369,2746,378619,jharkhand,saraikela kharsawan,kuchai,rolshatu,rolshatu,877,0,757
20,369,2746,378620,jharkhand,saraikela kharsawan,kuchai,buruhatu,buruhatu,198,0,197
20,369,2746,378621,jharkhand,saraikela kharsawan,kuchai,dangl,dangl,118,0,117
20,369,2746,378622,jharkhand,saraikela kharsawan,kuchai,ludibera,ludibera,187,0,187
20,369,2746,378623,jharkhand,saraikela kharsawan,kuchai,kusrouli,kusrouli,130,1,127
20,369,2746,378624,jharkhand,saraikela kharsawan,kuchai,korra,korra,765,0,758
20,369,2746,378625,jharkhand,saraikela kharsawan,kuchai,kumai,kumai,640,0,636
20,369,2746,378626,jharkhand,saraikela kharsawan,kuchai,jamro,jamro,559,0,550
20,369,2746,378627,jharkhand,saraikela kharsawan,kuchai,sikramba,sikramba,492,0,487
20,369,2747,378628,jharkhand,saraikela kharsawan,kharsawan,jagatpur,jagatpur,149,0,149
20,369,2747,378630,jharkhand,saraikela kharsawan,kharsawan,rajabasa,rajabasa,521,0,271
20,369,2747,378631,jharkhand,saraikela kharsawan,kharsawan,gitilata,gitilata,927,0,485
20,369,2747,378632,jharkhand,saraikela kharsawan,kharsawan,rugri,rugri,297,0,238
20,369,2747,378633,jharkhand,saraikela kharsawan,kharsawan,jerasai,jerasai,372,0,363
20,369,2747,378634,jharkhand,saraikela kharsawan,kharsawan,telaidih,telaidih,956,0,301
20,369,2747,378635,jharkhand,saraikela kharsawan,kharsawan,bara kurma,bara kurma,916,16,130
20,369,2747,378636,jharkhand,saraikela kharsawan,kharsawan,singadih,singadih,226,0,35
20,369,2747,378637,jharkhand,saraikela kharsawan,kharsawan,jojo kurma,jojo kurma,861,57,392
20,369,2747,378638,jharkhand,saraikela kharsawan,kharsawan,losodikir,losodikir,950,7,213
20,369,2747,378639,jharkhand,saraikela kharsawan,kharsawan,bara sargidih,bara sargidih,737,67,75
20,369,2747,378641,jharkhand,saraikela kharsawan,kharsawan,bara supaisai,bara supaisai,547,0,180
20,369,2747,378642,jharkhand,saraikela kharsawan,kharsawan,kotoalsai,kotoalsai,463,0,423
20,369,2747,378643,jharkhand,saraikela kharsawan,kharsawan,chhota sargidih,chhota sargidih,592,0,475
20,369,2747,378644,jharkhand,saraikela kharsawan,kharsawan,mahadebbuta,mahadebbuta,163,0,140
20,369,2747,378645,jharkhand,saraikela kharsawan,kharsawan,pitakolang,pitakolang,778,0,449
20,369,2747,378646,jharkhand,saraikela kharsawan,kharsawan,telangjari,telangjari,709,0,666
20,369,2747,378647,jharkhand,saraikela kharsawan,kharsawan,samursai,samursai,895,415,371
20,369,2747,378648,jharkhand,saraikela kharsawan,kharsawan,gandamara,gandamara,1151,934,50
20,369,2747,378649,jharkhand,saraikela kharsawan,kharsawan,bara bambu,bara bambu,1878,1026,231
20,369,2747,378650,jharkhand,saraikela kharsawan,kharsawan,sonaposi,sonaposi,457,0,296
20,369,2747,378651,jharkhand,saraikela kharsawan,kharsawan,jordiha,jordiha,1242,42,214
20,369,2747,378652,jharkhand,saraikela kharsawan,kharsawan,chhota bambu,chhota bambu,622,0,0
20,369,2747,378653,jharkhand,saraikela kharsawan,kharsawan,potobera,potobera,811,55,78
20,369,2747,378654,jharkhand,saraikela kharsawan,kharsawan,gopalpur,gopalpur,405,0,72
20,369,2747,378655,jharkhand,saraikela kharsawan,kharsawan,udhria,udhria,791,0,580
20,369,2747,378656,jharkhand,saraikela kharsawan,kharsawan,kisnapur,kisnapur,1291,0,289
20,369,2747,378657,jharkhand,saraikela kharsawan,kharsawan,kontala,kontala,73,0,23
20,369,2747,378658,jharkhand,saraikela kharsawan,kharsawan,kudasing,kudasing,1099,13,140
20,369,2747,378659,jharkhand,saraikela kharsawan,kharsawan,nischintpur,nischintpur,177,0,5
20,369,2747,378660,jharkhand,saraikela kharsawan,kharsawan,khamardih,khamardih,767,0,701
20,369,2747,378661,jharkhand,saraikela kharsawan,kharsawan,kuchai,kuchai,848,0,311
20,369,2747,378662,jharkhand,saraikela kharsawan,kharsawan,naranpur,naranpur,293,0,128
20,369,2747,378663,jharkhand,saraikela kharsawan,kharsawan,bandubera,bandubera,138,0,11
20,369,2747,378664,jharkhand,saraikela kharsawan,kharsawan,udalkham,udalkham,841,46,76
20,369,2747,378665,jharkhand,saraikela kharsawan,kharsawan,bara amda,bara amda,2146,137,411
20,369,2747,378666,jharkhand,saraikela kharsawan,kharsawan,chhota amda,chhota amda,650,118,59
20,369,2747,378667,jharkhand,saraikela kharsawan,kharsawan,tirildih,tirildih,683,5,171
20,369,2747,378668,jharkhand,saraikela kharsawan,kharsawan,asantalia,asantalia,755,0,135
20,369,2747,378669,jharkhand,saraikela kharsawan,kharsawan,mauda,mauda,324,0,68
20,369,2747,378670,jharkhand,saraikela kharsawan,kharsawan,kocha,kocha,385,0,142
20,369,2747,378671,jharkhand,saraikela kharsawan,kharsawan,santoshpur,santoshpur,129,0,129
20,369,2747,378672,jharkhand,saraikela kharsawan,kharsawan,baramsal,baramsal,509,0,274
20,369,2747,378673,jharkhand,saraikela kharsawan,kharsawan,hindusai,hindusai,536,2,251
20,369,2747,378674,jharkhand,saraikela kharsawan,kharsawan,dalai kela,dalai kela,1587,130,743
20,369,2747,378675,jharkhand,saraikela kharsawan,kharsawan,khudipir,khudipir,361,0,30
20,369,2747,378676,jharkhand,saraikela kharsawan,kharsawan,pirki,pirki,772,0,324
20,369,2747,378677,jharkhand,saraikela kharsawan,kharsawan,banai kela,banai kela,174,0,174
20,369,2747,378678,jharkhand,saraikela kharsawan,kharsawan,buritopa,buritopa,1288,6,150
20,369,2747,378679,jharkhand,saraikela kharsawan,kharsawan,sargaposi,sargaposi,118,0,0
20,369,2747,378680,jharkhand,saraikela kharsawan,kharsawan,gurlu pada,gurlu pada,252,0,252
20,369,2747,378681,jharkhand,saraikela kharsawan,kharsawan,jarkatolah urf sandadih,jarkatolah urf sandadih,407,0,222
20,369,2747,378682,jharkhand,saraikela kharsawan,kharsawan,tiringtipa,tiringtipa,526,0,44
20,369,2747,378683,jharkhand,saraikela kharsawan,kharsawan,chamrudih,chamrudih,411,0,87
20,369,2747,378684,jharkhand,saraikela kharsawan,kharsawan,nayadih,nayadih,81,0,0
20,369,2747,378685,jharkhand,saraikela kharsawan,kharsawan,gopidih,gopidih,399,0,124
20,369,2747,378688,jharkhand,saraikela kharsawan,kharsawan,kadamdiha,kadamdiha,2655,25,125
20,369,2747,378689,jharkhand,saraikela kharsawan,kharsawan,baidnathpur,baidnathpur,388,22,315
20,369,2747,378690,jharkhand,saraikela kharsawan,kharsawan,barahsai,barahsai,430,25,312
20,369,2747,378691,jharkhand,saraikela kharsawan,kharsawan,dharamdih,dharamdih,243,0,243
20,369,2747,378692,jharkhand,saraikela kharsawan,kharsawan,bardah,bardah,665,0,517
20,369,2747,378693,jharkhand,saraikela kharsawan,kharsawan,gopinathpur,gopinathpur,267,0,267
20,369,2747,378694,jharkhand,saraikela kharsawan,kharsawan,telisai,telisai,1025,60,375
20,369,2747,378695,jharkhand,saraikela kharsawan,kharsawan,padampur,padampur,1296,10,427
20,369,2747,378696,jharkhand,saraikela kharsawan,kharsawan,iojodih,iojodih,1558,0,776
20,369,2747,378697,jharkhand,saraikela kharsawan,kharsawan,maladih urf jhumar teril,maladih urf jhumar teril,543,0,0
20,369,2747,378698,jharkhand,saraikela kharsawan,kharsawan,ananddih,ananddih,869,0,867
20,369,2747,378699,jharkhand,saraikela kharsawan,kharsawan,dehuridih,dehuridih,912,201,498
20,369,2747,378701,jharkhand,saraikela kharsawan,kharsawan,kotoalbadi,kotoalbadi,147,4,143
20,369,2747,378702,jharkhand,saraikela kharsawan,kharsawan,khejurda,khejurda,1195,9,779
20,369,2747,378703,jharkhand,saraikela kharsawan,kharsawan,rughunath pur,rughunath pur,138,0,137
20,369,2747,378704,jharkhand,saraikela kharsawan,kharsawan,riring,riring,2654,195,1083
20,369,2747,378705,jharkhand,saraikela kharsawan,kharsawan,pat pat,pat pat,1150,0,948
20,369,2747,378706,jharkhand,saraikela kharsawan,kharsawan,raijama,raijama,752,1,751
20,369,2747,378707,jharkhand,saraikela kharsawan,kharsawan,hurangda,hurangda,571,0,506
20,369,2747,378708,jharkhand,saraikela kharsawan,kharsawan,narainbera,narainbera,405,0,390
20,369,2747,378709,jharkhand,saraikela kharsawan,kharsawan,mudadih,mudadih,154,0,152
20,369,2747,378710,jharkhand,saraikela kharsawan,kharsawan,tankodih,tankodih,495,0,159
20,369,2747,378711,jharkhand,saraikela kharsawan,kharsawan,katadih,katadih,360,0,320
20,369,2747,378712,jharkhand,saraikela kharsawan,kharsawan,diriora,diriora,239,0,138
20,369,2747,378713,jharkhand,saraikela kharsawan,kharsawan,kondadih,kondadih,106,0,100
20,369,2747,378714,jharkhand,saraikela kharsawan,kharsawan,burjudih alias panjanbera,burjudih alias panjanbera,261,0,193
20,369,2747,378715,jharkhand,saraikela kharsawan,kharsawan,saurang,saurang,103,0,68
20,369,2747,378716,jharkhand,saraikela kharsawan,kharsawan,pundidah,pundidah,827,31,440
20,369,2747,378717,jharkhand,saraikela kharsawan,kharsawan,haribhanja,haribhanja,2133,102,1600
20,369,2747,378718,jharkhand,saraikela kharsawan,kharsawan,teligora,teligora,100,0,100
20,369,2747,378719,jharkhand,saraikela kharsawan,kharsawan,khelarisai,khelarisai,665,124,195
20,369,2747,378721,jharkhand,saraikela kharsawan,kharsawan,ramgarh,ramgarh,513,45,337
20,369,2747,378722,jharkhand,saraikela kharsawan,kharsawan,kashidih,kashidih,284,0,59
20,369,2747,378723,jharkhand,saraikela kharsawan,kharsawan,bitaburu,bitaburu,1338,81,904
20,369,2747,378724,jharkhand,saraikela kharsawan,kharsawan,raidih,raidih,593,31,198
20,369,2747,378725,jharkhand,saraikela kharsawan,kharsawan,sauntari,sauntari,777,1,235
20,369,2747,378726,jharkhand,saraikela kharsawan,kharsawan,sandeburu,sandeburu,670,0,135
20,369,2747,378727,jharkhand,saraikela kharsawan,kharsawan,buriguta,buriguta,362,0,88
20,369,2747,378728,jharkhand,saraikela kharsawan,kharsawan,chilku,chilku,2876,509,696
20,369,2747,378729,jharkhand,saraikela kharsawan,kharsawan,katwan,katwan,115,0,38
20,369,2747,378730,jharkhand,saraikela kharsawan,kharsawan,bandiram,bandiram,634,0,0
20,369,2747,378733,jharkhand,saraikela kharsawan,kharsawan,gandpur,gandpur,963,29,213
20,369,2747,378734,jharkhand,saraikela kharsawan,kharsawan,simla,simla,2029,303,907
20,369,2747,378735,jharkhand,saraikela kharsawan,kharsawan,gajudih,gajudih,741,218,493
20,369,2747,378736,jharkhand,saraikela kharsawan,kharsawan,rengogara,rengogara,611,16,148
20,369,2747,378737,jharkhand,saraikela kharsawan,kharsawan,begnadih,begnadih,496,222,76
20,369,2747,378738,jharkhand,saraikela kharsawan,kharsawan,asura,asura,699,46,257
20,369,2747,378739,jharkhand,saraikela kharsawan,kharsawan,kal burudih,kal burudih,323,101,210
20,369,2747,378740,jharkhand,saraikela kharsawan,kharsawan,potka,potka,476,221,207
20,369,2747,378742,jharkhand,saraikela kharsawan,kharsawan,burudih,burudih,608,31,0
20,369,2747,378743,jharkhand,saraikela kharsawan,kharsawan,mohalisai,mohalisai,422,99,4
20,369,2747,378744,jharkhand,saraikela kharsawan,kharsawan,hansda,hansda,243,0,75
20,369,2747,378745,jharkhand,saraikela kharsawan,kharsawan,harisai,harisai,151,0,151
20,369,2747,378746,jharkhand,saraikela kharsawan,kharsawan,paradiha,paradiha,180,0,132
20,369,2747,378747,jharkhand,saraikela kharsawan,kharsawan,rudarpur,rudarpur,655,7,558
20,369,2747,378748,jharkhand,saraikela kharsawan,kharsawan,deoli,deoli,814,389,293
20,369,2747,378749,jharkhand,saraikela kharsawan,kharsawan,guabera,guabera,394,0,304
20,369,2747,378750,jharkhand,saraikela kharsawan,kharsawan,balrampur,balrampur,227,1,207
20,369,2747,378751,jharkhand,saraikela kharsawan,kharsawan,bagraidih,bagraidih,617,36,93
20,369,2747,378752,jharkhand,saraikela kharsawan,kharsawan,boragaon,boragaon,716,0,7
20,369,2747,378753,jharkhand,saraikela kharsawan,kharsawan,saharbera,saharbera,125,0,119
20,369,2747,378754,jharkhand,saraikela kharsawan,kharsawan,kadambera,kadambera,556,0,542
20,369,2747,378755,jharkhand,saraikela kharsawan,kharsawan,sidma kudar,sidma kudar,176,0,169
20,369,2747,378756,jharkhand,saraikela kharsawan,kharsawan,naraindih,naraindih,556,0,98
20,369,2747,378757,jharkhand,saraikela kharsawan,kharsawan,silpingda,silpingda,1066,8,517
20,369,2747,378758,jharkhand,saraikela kharsawan,kharsawan,nowabera,nowabera,251,0,251
20,369,2747,378759,jharkhand,saraikela kharsawan,kharsawan,jhunjki,jhunjki,269,0,21
20,369,2747,378760,jharkhand,saraikela kharsawan,kharsawan,lakhandih,lakhandih,185,0,106
20,369,2748,378762,jharkhand,saraikela kharsawan,chandil,dungridih,dungridih,1054,0,13
20,369,2748,378763,jharkhand,saraikela kharsawan,chandil,heremda,heremda,195,0,19
20,369,2748,378764,jharkhand,saraikela kharsawan,chandil,dubadih,dubadih,300,0,122
20,369,2748,378765,jharkhand,saraikela kharsawan,chandil,urmal,urmal,2377,63,1255
20,369,2748,378766,jharkhand,saraikela kharsawan,chandil,dinai,dinai,1363,1,216
20,369,2748,378767,jharkhand,saraikela kharsawan,chandil,parka,parka,909,19,598
20,369,2748,378768,jharkhand,saraikela kharsawan,chandil,siddih,siddih,941,132,50
20,369,2748,378769,jharkhand,saraikela kharsawan,chandil,padadih,padadih,331,8,138
20,369,2748,378770,jharkhand,saraikela kharsawan,chandil,jhabri,jhabri,1721,124,195
20,369,2748,378771,jharkhand,saraikela kharsawan,chandil,lengdih,lengdih,449,7,404
20,369,2748,378772,jharkhand,saraikela kharsawan,chandil,pathrakhun,pathrakhun,1195,8,304
20,369,2748,378773,jharkhand,saraikela kharsawan,chandil,singati,singati,1423,51,262
20,369,2748,378774,jharkhand,saraikela kharsawan,chandil,gordih,gordih,225,51,73
20,369,2748,378775,jharkhand,saraikela kharsawan,chandil,kashidih,kashidih,704,0,653
20,369,2748,378776,jharkhand,saraikela kharsawan,chandil,janta,janta,298,166,52
20,369,2748,378777,jharkhand,saraikela kharsawan,chandil,dirlang,dirlang,1009,558,250
20,369,2748,378779,jharkhand,saraikela kharsawan,chandil,chaulibasa,chaulibasa,2000,481,50
20,369,2748,378780,jharkhand,saraikela kharsawan,chandil,rugri,rugri,984,91,136
20,369,2748,378781,jharkhand,saraikela kharsawan,chandil,mirudih,mirudih,333,47,285
20,369,2748,378782,jharkhand,saraikela kharsawan,chandil,tuidungri,tuidungri,837,2,729
20,369,2748,378783,jharkhand,saraikela kharsawan,chandil,chauka,chauka,1492,1,42
20,369,2748,378784,jharkhand,saraikela kharsawan,chandil,khunti,khunti,3487,282,488
20,369,2748,378785,jharkhand,saraikela kharsawan,chandil,musribera,musribera,889,18,102
20,369,2748,378786,jharkhand,saraikela kharsawan,chandil,kokebera,kokebera,189,0,17
20,369,2748,378787,jharkhand,saraikela kharsawan,chandil,palna,palna,843,81,293
20,369,2748,378788,jharkhand,saraikela kharsawan,chandil,ranka,ranka,1153,60,1030
20,369,2748,378789,jharkhand,saraikela kharsawan,chandil,turu,turu,645,0,645
20,369,2748,378790,jharkhand,saraikela kharsawan,chandil,tanisaya,tanisaya,236,1,235
20,369,2748,378791,jharkhand,saraikela kharsawan,chandil,mutuda,mutuda,603,0,597
20,369,2748,378792,jharkhand,saraikela kharsawan,chandil,rearda,rearda,736,0,678
20,369,2748,378793,jharkhand,saraikela kharsawan,chandil,barsira,barsira,553,0,496
20,369,2748,378794,jharkhand,saraikela kharsawan,chandil,rangamatia,rangamatia,673,0,665
20,369,2748,378795,jharkhand,saraikela kharsawan,chandil,hesakocha,hesakocha,1995,0,1938
20,369,2748,378796,jharkhand,saraikela kharsawan,chandil,labaibera,labaibera,512,0,439
20,369,2748,378797,jharkhand,saraikela kharsawan,chandil,gutiuli,gutiuli,445,0,288
20,369,2748,378798,jharkhand,saraikela kharsawan,chandil,madkamdih,madkamdih,1223,14,648
20,369,2748,378799,jharkhand,saraikela kharsawan,chandil,kadlakocha,kadlakocha,397,0,301
20,369,2748,378800,jharkhand,saraikela kharsawan,chandil,dhobaotama,dhobaotama,268,8,245
20,369,2748,378801,jharkhand,saraikela kharsawan,chandil,chutiakhal,chutiakhal,421,0,346
20,369,2748,378802,jharkhand,saraikela kharsawan,chandil,paharpur,paharpur,323,6,0
20,369,2748,378803,jharkhand,saraikela kharsawan,chandil,khuchidih,khuchidih,1342,0,369
20,369,2748,378804,jharkhand,saraikela kharsawan,chandil,bansa,bansa,1170,135,235
20,369,2748,378805,jharkhand,saraikela kharsawan,chandil,dhunaburu,dhunaburu,1843,111,894
20,369,2748,378806,jharkhand,saraikela kharsawan,chandil,palgam,palgam,500,32,22
20,369,2748,378808,jharkhand,saraikela kharsawan,chandil,raidih,raidih,1032,11,492
20,369,2748,378809,jharkhand,saraikela kharsawan,chandil,juga,juga,613,24,343
20,369,2748,378810,jharkhand,saraikela kharsawan,chandil,ghat dulmi,ghat dulmi,573,6,484
20,369,2748,378811,jharkhand,saraikela kharsawan,chandil,tulgram,tulgram,966,21,174
20,369,2748,378812,jharkhand,saraikela kharsawan,chandil,balidih,balidih,514,32,359
20,369,2748,378813,jharkhand,saraikela kharsawan,chandil,kurli,kurli,2205,215,329
20,369,2748,378814,jharkhand,saraikela kharsawan,chandil,ghoraling,ghoraling,3454,81,616
20,369,2748,378815,jharkhand,saraikela kharsawan,chandil,dubrajpur,dubrajpur,796,0,619
